,temp,clouds_all,traffic_volume,day_sin,day_cos
162,0.6378909319503401,0.0,0.6024836054137016,0.9999999999989584,0.5658262487948702
163,0.6896275341819904,0.0,0.6097390819031673,0.9999999999996445,0.43417375121034163
164,0.6896275341819904,0.0,0.6207618250313939,0.9659258262879806,0.30700720369084866
165,0.7033474776049036,0.56,0.6405748569833961,0.900099577495855,0.19299279631089744
166,0.7033474776049036,0.56,0.6966652713827264,0.807007203694294,0.0999004225081272
167,0.7033474776049036,0.56,0.8073112878470768,0.6929927963084179,0.03407417371171234
168,0.7033474776049036,0.56,0.7466164364448165,0.565826248796148,1.2051470932306074e-12
169,0.671522866572372,0.48,0.5787637784289102,0.4341737512116197,1.815214645262131e-13
170,0.671522866572372,0.48,0.4160736709920469,0.30700720369203977,0.034074173711519606
171,0.6365865157944373,0.92,0.3751918515417888,0.19299279631192007,0.09990042250335301
172,0.6365865157944373,0.92,0.351192967768941,0.0999004225089114,0.19299279630467564
173,0.6365865157944373,0.92,0.21710618110785543,0.03407417371220456,0.30700720369038337
174,0.56006600660066,0.92,0.1252964978373099,1.3714029911682246e-12,0.4341737512025663
175,0.56006600660066,0.92,0.05636947118738664,1.0325074129013956e-14,0.5658262487870949
176,0.56006600660066,0.92,0.030696246686200645,0.03407417371102234,0.6929927963067625
177,0.5418356121326426,0.92,0.021068787498255897,0.09990042250256337,0.8070072036870513
178,0.5418356121326426,0.92,0.03334728617273615,0.1929927963094693,0.9000995774947663
179,0.5418356121326426,0.92,0.08762383144970001,0.30700720368918577,0.9659258262872981
180,0.5338676724815348,0.8,0.334589088879587,0.43417375120128104,0.9999999999984572
181,0.5338676724815348,0.8,0.7555462536626203,0.5658262487930853,0.999999999999198
182,0.5338676724815348,0.8,0.8541928282405469,0.6929927963055639,0.9659258262894697
183,0.5542668552569547,0.0,0.7247104785823915,0.807007203686021,0.9000995774982208
184,0.568568285399969,0.0,0.6252267336402958,0.9000995774939745,0.8070072036915532
185,0.568568285399969,0.0,0.6015069066555043,0.9659258262867985,0.6929927963120052
186,0.568568285399969,0.0,0.6154597460583229,0.9999999999982835,0.5658262487999969
187,0.5936665095080946,0.12,0.6165759732105484,0.9999999999993616,0.43417375120819235
188,0.5936665095080946,0.12,0.6221571089716758,0.9659258262899594,0.30700720369562606
189,0.5931793179317935,0.24,0.6709920468815403,0.9000995774945353,0.1929927963091776
190,0.6871758604431872,0.4,0.7595228128924236,0.8070072036925742,0.09990042250680753
191,0.5931793179317935,0.24,0.8413562159899539,0.6929927963131952,0.0340741737136912
192,0.5931793179317935,0.24,0.7368494488628435,0.5658262487939987,9.222067554048863e-13
193,0.5641521294986647,0.56,0.6319240965536487,0.43417375120947044,4.644618023519342e-13
194,0.5641521294986647,0.56,0.5268592158504255,0.3070072036968171,0.034074173709540745
195,0.5641521294986647,0.56,0.4301660387888936,0.19299279631020022,0.09990042250467274
196,0.5371994342291377,0.0,0.34812334310032095,0.09990042250759174,0.1929927963063955
197,0.5371994342291377,0.0,0.3484023998883773,0.03407417371418331,0.3070072036856061
198,0.5371994342291377,0.0,0.23064043532858935,1.0884626533425035e-12,0.4341737512047156
199,0.5091623448059095,0.0,0.14971396679224222,2.932654119547351e-13,0.5658262487892441
200,0.5091623448059095,0.0,0.07576391795730432,0.03407417371185195,0.6929927963087653
201,0.48200534339148193,0.0,0.05943909585600671,0.09990042250388304,0.8070072036887711
202,0.48200534339148193,0.0,0.03599832565927166,0.19299279630536698,0.9000995774916185
203,0.48200534339148193,0.0,0.04506767127110367,0.3070072036911886,0.9659258262881276
204,0.4561684739902563,0.0,0.08734477466164364,0.4341737512034303,0.9999999999987402
205,0.4561684739902563,0.0,0.17161992465466722,0.5658262487879586,0.999999999999873
206,0.4561684739902563,0.0,0.29426538300544164,0.6929927963075667,0.9659258262886401
207,0.5389753261040391,0.24,0.45821124598855867,0.8070072036877409,0.9000995774969012
208,0.53968253968254,0.48,0.5924375610436724,0.9000995774908267,0.8070072036956555
209,0.53968253968254,0.48,0.6740616715501604,0.965925826287628,0.6929927963100023
210,0.53968253968254,0.48,0.6432258964699316,0.9999999999985664,0.5658262487978476
211,0.5928650007857938,0.0,0.6645737407562439,0.9999999999990786,0.43417375120604307
212,0.5928650007857938,0.0,0.6316450397655923,0.9659258262891297,0.3070072036936232
213,0.6817538896746815,0.75,0.6852239430724152,0.9000995774976832,0.19299279631327998
214,0.6258997328304265,0.2,0.6383424026789452,0.8070072036908543,0.09990042250548781
215,0.6258997328304265,0.2,0.6296916422491977,0.6929927963111924,0.03407417371286159
216,0.6258997328304265,0.2,0.6790846937351751,0.5658262487991254,1.597111332074519e-12
217,0.5701555869872714,0.0,0.5964838844704897,0.43417375120732116,7.474021401776554e-13
218,0.5701555869872714,0.0,0.4808148458211246,0.30700720369481427,0.03407417371037036
219,0.5701555869872714,0.0,0.4572345472303614,0.1929927963143026,0.09990042250152481
220,0.5001728744303002,0.0,0.5530905539277242,0.09990042250627212,0.19299279630811533
221,0.5001728744303002,0.0,0.544579321892005,0.034074173713353806,0.3070072036876089
222,0.5001728744303002,0.0,0.28463792381749686,8.055223155167823e-13,0.43417375120686486
223,0.4565299387081567,0.0,0.19673503557974048,5.762612609316875e-13,0.5658262487913934
224,0.4565299387081567,0.0,0.12683131017161992,0.03407417370987309,0.692992796303988
225,0.4565299387081567,0.0,0.07994976977814985,0.09990042250520276,0.807007203690491
226,0.4353292472104351,0.0,0.03781219478163807,0.19299279630708682,0.9000995774929381
227,0.4353292472104351,0.0,0.04046323426817357,0.3070072036864113,0.9659258262861489
228,0.4353292472104351,0.0,0.09083298451234827,0.43417375120557955,0.9999999999990232
229,0.42393525066792437,0.0,0.2045486256453188,0.5658262487901078,0.9999999999995899
230,0.42393525066792437,0.0,0.2293846797823357,0.6929927963027894,0.965925826290619
231,0.42393525066792437,0.0,0.3348681456676434,0.8070072036894608,0.9000995774955814
232,0.5851013672795857,0.4,0.6615041160876238,0.9000995774921463,0.8070072036939357
233,0.5732673267326738,0.0,0.6640156271801311,0.9659258262884576,0.6929927963079996
234,0.5732673267326738,0.0,0.5582531045067671,0.9999999999988494,0.5658262487956984
235,0.6645607417884647,0.0,0.627738244732803,0.9999999999997535,0.43417375121116975
236,0.6645607417884647,0.0,0.6303892842193386,0.9659258262883001,0.3070072036916204
237,0.6926606946408929,0.0,0.6347146644342123,0.9000995774963636,0.19299279631156013
238,0.6926606946408929,0.0,0.5562997069903725,0.8070072036949567,0.09990042250863568
239,0.6926606946408929,0.0,0.5692758476349937,0.6929927963091895,0.034074173712031974
240,0.6926606946408929,0.0,0.5463931910143714,0.5658262487969761,1.3141709942487978e-12
241,0.6457331447430463,0.0,0.5127668480535789,0.43417375121244783,7.249756350802272e-14
242,0.6457331447430463,0.0,0.4340728338216827,0.30700720369281154,0.03407417371119997
243,0.6457331447430463,0.0,0.3197990791125994,0.19299279631258281,0.09990042250284453
244,0.6195819581958202,0.0,0.25170922282684527,0.0999004225049524,0.19299279630983518
245,0.6195819581958202,0.0,0.2092925910422771,0.03407417371252419,0.30700720368961165
246,0.6121483576929125,0.0,0.11664573740756244,1.480426892186415e-12,0.4341737512017382
247,0.6121483576929125,0.0,0.051765034184456535,8.591460876061774e-13,0.5658262487935427
248,0.6121483576929125,0.0,0.029859076322031535,0.034074173710702704,0.6929927963059908
249,0.6121483576929125,0.0,0.020650202316171342,0.09990042250205489,0.8070072036863886
250,0.6127927078422135,0.0,0.026370866471326918,0.19299279630880667,0.9000995774942578
251,0.6127927078422135,0.0,0.09543742151527837,0.30700720368841405,0.9659258262869784
252,0.6156687097281162,0.0,0.34379796288544723,0.4341737512004529,0.9999999999983482
253,0.6156687097281162,0.0,0.7321054834658853,0.5658262487922571,0.999999999999307
254,0.6156687097281162,0.0,0.8454025394167712,0.6929927963047922,0.9659258262897894
255,0.6887002986012889,0.0,0.7134086786661086,0.8070072036911806,0.9000995774942617
256,0.5851013672795857,0.4,0.6615041160876238,0.9000995774934659,0.8070072036922159
257,0.6979412226936987,0.0,0.5359285614622575,0.9659258262864787,0.6929927963127769
258,0.6979412226936987,0.0,0.5597879168410771,0.9999999999991322,0.5658262487935491
259,0.7874430300172874,0.0,0.5801590623691921,0.9999999999994706,0.4341737512090205
260,0.7874430300172874,0.0,0.6017859634435607,0.965925826290279,0.3070072036963978
261,0.7874430300172874,0.0,0.6415515557415934,0.9000995774950438,0.1929927963098403
262,0.8136570799937144,0.08,0.6922003627738245,0.8070072036932369,0.09990042250731601
263,0.8136570799937144,0.08,0.8264266778289382,0.6929927963139669,0.034074173714010836
264,0.8136570799937144,0.08,0.74326775498814,0.5658262487948269,1.0312306564230767e-12
265,0.7716485934307724,0.36,0.5685782056648527,0.43417375121029855,3.5543790133374387e-13
266,0.7716485934307724,0.36,0.44007255476489465,0.3070072036975888,0.03407417370922111
267,0.7716485934307724,0.36,0.34812334310032095,0.19299279631086297,0.0999004225041642
268,0.752192362093353,0.56,0.25268592158504255,0.09990042250810027,0.19299279630573285
269,0.752192362093353,0.56,0.17566624808148457,0.03407417371169458,0.3070072036916145
270,0.752192362093353,0.56,0.2028742849169806,1.1975420655119251e-12,0.43417375120388746
271,0.7311645450259312,0.56,0.17580577647551276,1.8424151093654473e-13,0.565826248788416
272,0.7311645450259312,0.56,0.069485140226036,0.03407417371153232,0.6929927963079936
273,0.7311645450259312,0.56,0.05274173294265383,0.09990042250337455,0.8070072036881084
274,0.7161244695898161,0.24,0.050788335426259254,0.19299279630470423,0.9000995774911099
275,0.7161244695898161,0.24,0.10841356215989954,0.3070072036904169,0.9659258262878081
276,0.7161244695898161,0.24,0.38244732803125436,0.43417375120260215,0.9999999999986312
277,0.6967468175388967,0.36,0.7654527696386214,0.5658262487871304,0.9999999999999819
278,0.6967468175388967,0.36,0.8624250034882098,0.692992796306795,0.9659258262889597
279,0.6967468175388967,0.36,0.8211245988558672,0.8070072036870782,0.9000995774974097
280,0.7666195190947671,0.0,0.6377842891028324,0.9000995774947858,0.8070072036904961
281,0.7666195190947671,0.0,0.5497418724710478,0.9659258262873084,0.692992796310774
282,0.7666195190947671,0.0,0.5634156550858099,0.9999999999984573,0.5658262487986758
283,0.8168945465975175,0.32,0.5982977535928561,0.9999999999991876,0.43417375120687124
284,0.8168945465975175,0.32,0.6147621040881819,0.9659258262894495,0.30700720369439494
285,0.8168945465975175,0.32,0.6421096693177061,0.9000995774981917,0.19299279631394267
286,0.8253653936822256,0.24,0.6542486395981582,0.807007203691517,0.09990042250599634
287,0.8253653936822256,0.24,0.8407981024138412,0.6929927963119641,0.03407417371318122
288,0.8253653936822256,0.24,0.7916841077159201,0.5658262487999535,1.7061907442439406e-12
289,0.7834983498349843,0.92,0.5950886005302078,0.4341737512081493,6.38378239159465e-13
290,0.7834983498349843,0.92,0.3955629970699037,0.307007203695586,0.034074173710050726
291,0.7834983498349843,0.92,0.3253802148737268,0.19299279630914307,0.09990042250548392
292,0.7295300958667297,0.92,0.2759871633877494,0.0999004225067806,0.19299279630745264
293,0.7295300958667297,0.92,0.16464350495325797,0.03407417371367344,0.3070072036868372
294,0.7295300958667297,0.92,0.09460025115110926,9.145462165349727e-13,0.4341737512060367
295,0.6685054219707696,0.92,0.04646295521138552,4.671818487622659e-13,0.5658262487905653
296,0.6685054219707696,0.92,0.022185014650481377,0.03407417370955346,0.6929927963032163
297,0.6685054219707696,0.92,0.016324822101297615,0.09990042250469422,0.8070072036898283
298,0.6075593273613094,0.92,0.021905957862425007,0.19299279630642407,0.9000995774924296
299,0.6075593273613094,0.92,0.0959955350913911,0.3070072036856396,0.9659258262858292
300,0.6075593273613094,0.92,0.3666806195060695,0.43417375120475143,0.9999999999989142
301,0.5680025145371679,0.92,0.7231756662480815,0.5658262487892797,0.9999999999996989
302,0.5680025145371679,0.92,0.8034044928142877,0.6929927963087978,0.9659258262881302
303,0.5680025145371679,0.92,0.7450816241105065,0.8070072036887981,0.9000995774960899
304,0.5437372308659438,0.92,0.6591321333891447,0.9000995774916378,0.8070072036945983
305,0.5437372308659438,0.92,0.5639737686619227,0.9659258262881378,0.6929927963087713
306,0.5437372308659438,0.92,0.5811357611273894,0.9999999999987403,0.5658262487965265
307,0.5726858400125727,0.56,0.5811357611273894,0.9999999999998626,0.4341737512119979
308,0.5726858400125727,0.56,0.5977396400167434,0.9659258262886199,0.3070072036923921
309,0.5726858400125727,0.56,0.6324822101297614,0.9000995774968721,0.19299279631222283
310,0.6076850542197083,0.2,0.6479698618668899,0.8070072036956195,0.09990042250914422
311,0.6076850542197083,0.2,0.8508441467838704,0.6929927963099614,0.03407417371235166
312,0.6076850542197083,0.2,0.7881958978652155,0.5658262487978043,1.4231948952669882e-12
313,0.5683325475404684,0.12,0.5886702944049114,0.43417375120600005,9.213740881364174e-13
314,0.5683325475404684,0.12,0.41398074508162414,0.30700720369358325,0.034074173710880284
315,0.5683325475404684,0.12,0.33556578763778433,0.19299279631324545,0.0999004225023361
316,0.517994656608519,0.0,0.28477745221152506,0.09990042250546094,0.1929927963091725
317,0.517994656608519,0.0,0.17580577647551276,0.034074173712843825,0.30700720368883994
318,0.517994656608519,0.0,0.10478582391516673,1.5895063043558366e-12,0.43417375120091
319,0.4774634606317778,0.0,0.051206920608343795,7.501776977392183e-13,0.5658262487927146
320,0.4774634606317778,0.0,0.03027766150411609,0.03407417371038307,0.6929927963052191
321,0.4367122426528369,0.0,0.01674340728338217,0.09990042250154635,0.8070072036857259
322,0.4367122426528369,0.0,0.02720803683549602,0.19299279630814398,0.9000995774937492
323,0.4367122426528369,0.0,0.09446072275708108,0.30700720368764234,0.9659258262866588
324,0.4334276284771339,0.0,0.36988977256871775,0.4341737512069007,0.9999999999991971
325,0.4334276284771339,0.0,0.7750802288265661,0.565826248791429,0.999999999999416
326,0.4334276284771339,0.0,0.7640574856983395,0.6929927963040204,0.965925826290109
327,0.4334276284771339,0.0,0.7078275429049812,0.8070072036905178,0.9000995774947702
328,0.5324218136099321,0.0,0.6942932886842472,0.9000995774929575,0.8070072036928786
329,0.5324218136099321,0.0,0.5677410353006836,0.9659258262861591,0.6929927963135486
